,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
1788,002378,章源钨业,小金属,江西,162.3,9.23,9.24,358315.97,160907.06,117870.57,57634.8,0.62,0.019,2.12,2.87,20100331,27538.1,0.3,-2.57,236.63,16.47,1.84,46410.0
1789,002750,龙津药业,中成药,云南,112.94,3.97,4.0,77103.8,45898.3,21344.15,11.27,0.0,0.027000000000000003,1.61,3.83,20150324,19785.0,0.49,26.37,-53.33,91.21,6.52,23790.0
1790,000301,东方市场,综合类,江苏,178.66,12.18,40.29,428130.0,176116.38,36337.48,64300.43,0.16,0.06,2.88,2.15,20000529,129415.7,0.32,-9.08,-51.82,36.68,14.49,88601.0
1791,603639,海利尔,农药化肥,山东,10.9,0.54,1.69,275694.19,196248.81,32734.15,71022.81,4.19,2.0,10.75,2.88,20170112,90928.95,5.37,50.45,62.44,35.71,19.25,13189.0
1792,300375,鹏翎股份,汽车配件,天津,20.82,2.39,3.6,181326.31,117031.36,49801.95,37122.21,1.03,0.149,4.28,1.45,20140127,69206.0,1.92,11.17,-17.29,23.56,8.64,13590.0
1793,300240,飞力达,仓储物流,江苏,29.93,3.65,3.66,234576.22,147641.8,32642.69,21162.53,0.58,0.105,3.03,2.08,20110706,50005.6,1.37,8.82,-0.18,12.02,2.49,18171.0
1794,600999,招商证券,证券,深圳,23.51,49.04,66.99,29807844.0,0.0,61968.41,2753394.0,4.11,0.21,9.46,1.34,20091117,1601068.88,2.39,-18.31,-29.21,0.0,37.75,103480.0
1795,000756,新华制药,化学制药,山东,16.16,3.99,6.22,567164.19,230328.55,224741.22,72845.03,1.17,0.198,4.08,1.57,19970806,93795.92,1.51,11.83,15.54,27.86,4.59,29804.0
1796,300218,安利股份,塑料,安徽,0.0,2.16,2.17,196633.81,81072.05,103921.96,36064.51,1.66,-0.06,4.42,1.45,20110518,30259.4,1.39,14.08,-529.33,15.97,-1.66,11896.0
1797,002863,今飞凯达,汽车配件,浙江,34.51,1.86,3.77,405122.28,211851.41,137480.42,14036.87,0.37,0.09300000000000001,2.45,2.63,20170418,36489.67,0.97,16.77,3.13,16.81,2.62,36015.0
1798,002097,山河智能,工程机械,湖南,11.39,6.01,10.56,1318432.13,815608.06,355342.81,234563.38,2.22,0.284,4.2,1.54,20061222,90770.25,0.86,53.82,255.99,33.59,11.0,76138.0
1799,002189,利达光电,元器件,河南,57.55,1.97,1.99,99387.46,62047.01,31275.51,18514.51,0.93,0.113,2.87,4.51,20071203,16388.0,0.82,8.23,165.21,17.51,4.62,31854.0
1800,300124,汇川技术,电器仪表,深圳,43.57,13.43,16.64,943660.19,703977.06,78702.18,136009.45,0.82,0.298,3.34,7.77,20100928,245563.0,1.48,27.66,15.72,44.74,20.06,28185.0
1801,603980,吉华集团,染料涂料,浙江,10.07,2.46,5.0,504741.09,357840.34,107805.67,154967.3,3.1,0.647,8.59,1.52,20170615,206139.67,4.12,11.08,58.83,37.23,23.57,36609.0
1802,600977,中国电影,影视音像,北京,18.27,5.65,18.67,1651586.25,1249499.88,246192.45,427153.44,2.29,0.35700000000000004,5.55,2.35,20160809,383926.78,2.06,1.48,10.97,24.32,14.43,102093.0
1803,300658,延江股份,纺织,福建,59.57,0.42,1.5,110206.85,70285.68,20408.67,40635.94,2.71,0.15,4.93,2.66,20170602,15866.49,1.06,-8.04,-62.09,28.42,5.16,14501.0
1804,000544,中原环保,环境保护,河南,18.58,5.22,9.75,698885.63,190997.25,290129.09,386828.84,3.97,0.18100000000000002,5.56,1.21,19931208,49125.76,0.5,3.82,0.75,43.77,36.67,28658.0
1805,000826,启迪桑德,环境保护,湖北,15.96,11.88,14.31,3696337.25,1120185.38,263435.16,618400.0,4.32,0.39,9.05,1.5,19980225,483933.69,3.38,38.47,23.16,33.09,11.21,45982.0
1806,002039,黔源电力,水力发电,贵州,14.82,3.05,3.05,1690558.38,96029.05,1575727.13,114406.01,3.75,0.45899999999999996,7.87,1.73,20050303,79523.25,2.6,34.3,197.09,54.38,13.05,19000.0
1807,000919,金陵药业,化学制药,江苏,19.27,5.03,5.04,393697.28,232892.88,103991.21,46271.71,0.92,0.177,5.14,1.33,19991118,127908.02,2.54,-8.54,-11.1,25.49,5.71,30999.0
1808,000625,长安汽车,汽车整车,重庆,10.22,37.61,48.03,10041097.0,5446108.5,1845658.38,509940.59,1.06,0.335,9.85,0.7,19970610,3463588.75,7.21,6.22,-65.16,14.11,4.52,196000.0
1809,000626,远大控股,商贸代理,江苏,0.0,4.05,5.99,806020.94,768141.63,4804.66,124008.97,2.07,-0.062,4.2,1.64,19961128,67826.9,1.13,-36.1,-115.05,0.9,-0.12,31173.0
1810,300619,金银河,专用机械,广东,37.84,0.33,0.75,99033.42,68183.49,7257.35,18825.92,2.52,0.365,5.87,4.71,20170301,15148.98,2.03,58.94,26.85,27.59,9.91,13366.0
1811,002443,金洲管道,钢加工,浙江,27.44,5.07,5.21,342114.34,225551.17,75614.3,77365.81,1.49,0.126,4.22,1.64,20100706,80661.47,1.55,27.14,70.98,12.55,3.32,43402.0
1812,002182,云海金属,小金属,江苏,15.43,4.51,6.46,389843.56,192646.98,126781.35,46609.55,0.72,0.225,2.54,2.73,20071113,48386.76,0.75,4.15,51.89,13.98,5.95,64012.0
1813,002085,万丰奥威,汽车配件,浙江,13.76,21.14,21.87,1206613.0,634370.31,358143.53,11495.69,0.05,0.255,2.67,2.63,20061128,326887.66,1.49,5.06,15.77,21.69,10.7,33097.0
1814,300306,远方信息,电器仪表,浙江,0.0,1.47,2.87,212038.47,88306.27,26300.35,112787.42,3.92,-0.099,6.53,1.09,20120329,39310.3,1.37,-13.74,-141.67,62.96,-13.34,14000.0
1815,603028,赛福天,钢加工,江苏,82.81,1.16,2.21,107340.8,61439.25,40505.32,19095.5,0.86,0.043,3.13,2.28,20160331,25856.0,1.17,10.64,-49.39,16.81,3.31,24592.0
1816,300153,科泰电源,电气设备,上海,67.17,3.2,3.2,148140.81,98501.13,15753.0,49463.78,1.55,0.053,2.99,2.4,20101229,10645.11,0.33,18.85,5.46,16.55,2.89,33938.0
1817,601009,南京银行,银行,江苏,5.09,84.82,84.82,119363056.0,0.0,471434.81,1324221.13,1.56,0.705,7.3,0.98,20070719,2453588.0,2.89,8.62,17.11,0.0,44.29,118213.0
1818,600234,ST山水,文教休闲,山西,0.0,2.02,2.02,52209.4,6407.1,288.63,32897.26,1.62,-0.006,0.35,21.11,20000615,-47415.48,-2.34,926.63,90.06,37.65,-1.57,10456.0
1819,601019,山东出版,出版业,山东,10.25,2.67,20.87,1362365.0,997830.13,168818.63,218583.66,1.05,0.358,4.29,1.71,20171122,447387.31,2.14,11.08,10.51,34.39,16.95,84668.0
1820,600201,生物股份,生物制药,内蒙,24.31,11.37,11.71,601278.5,374812.5,63351.5,137713.73,1.18,0.38,3.95,3.78,19990115,231576.13,1.98,1.01,-7.26,73.94,47.17,27738.0
1821,600993,马应龙,中成药,湖北,31.42,4.3,4.31,279857.22,213321.91,32690.45,13325.34,0.31,0.23800000000000002,5.1,2.93,20040517,133691.77,3.1,37.1,-41.13,45.46,9.57,44389.0
1822,002412,汉森制药,中成药,湖南,36.66,2.88,2.96,171041.63,50640.93,42978.39,39835.65,1.35,0.205,4.32,3.48,20100525,50767.51,1.72,8.65,13.87,73.61,14.17,11818.0
1823,002271,东方雨虹,其他建材,北京,18.24,9.72,14.99,1584924.25,1120019.13,219652.72,138442.34,0.92,0.413,4.55,3.3,20080910,434802.56,2.9,30.21,25.26,36.91,11.02,46196.0
1824,600015,华夏银行,银行,北京,4.82,128.23,128.23,256721888.0,0.0,1359100.0,2662500.0,2.08,0.72,12.18,0.62,20030912,7161700.0,5.59,-1.42,2.02,0.0,30.52,120039.0
1825,603416,信捷电气,电气设备,江苏,23.76,0.35,1.41,123650.42,100255.15,6285.68,36960.89,2.63,0.478,6.96,3.26,20161221,42025.75,2.99,27.03,5.06,40.44,23.82,8435.0
1826,002699,美盛文化,服饰,浙江,60.69,7.91,9.1,463551.81,229772.41,25094.75,200631.75,2.21,0.125,3.95,3.84,20120911,64171.86,0.71,1.18,20.23,40.22,32.03,18942.0
1827,600926,杭州银行,银行,浙江,6.61,20.81,51.3,85688448.0,0.0,131597.3,1034000.13,2.02,0.588,8.65,0.9,20161027,1649097.63,3.21,26.38,19.25,0.0,36.28,84100.0
1828,601515,东风股份,广告包装,广东,12.11,11.12,11.12,576715.31,293701.09,122529.57,7085.11,0.06,0.322,3.71,2.1,20120216,254335.3,2.29,10.64,0.56,38.3,21.97,15906.0
1829,000687,华讯方舟,通信设备,河北,58.78,5.28,7.66,521431.34,345675.53,23787.75,89492.86,1.17,0.066,2.0,3.9,19970221,-7736.47,-0.1,83.37,-20.85,24.84,4.31,64319.0
1830,002435,长江润发,化学制药,江苏,17.45,3.12,8.34,670836.69,338066.53,100063.05,381794.22,4.58,0.22399999999999998,6.31,1.24,20100618,57956.28,0.69,78.37,22.34,61.11,8.61,8773.0
1831,000665,湖北广电,影视音像,湖北,14.01,6.36,6.36,987918.38,130169.3,519196.16,346779.38,5.45,0.282,9.42,0.84,19961210,178773.2,2.81,12.79,-8.61,42.69,13.79,24076.0
1832,300712,永福股份,建筑施工,福建,29.19,0.35,1.4,128416.27,101449.21,21298.15,50692.28,3.62,0.273,6.39,2.5,20171031,22861.38,1.63,13.07,2.44,31.2,12.8,19434.0
1833,300200,高盟新材,化工原料,北京,27.67,2.03,2.61,171427.23,72729.96,25607.59,104295.36,4.0,0.14400000000000002,5.53,1.44,20110407,10418.46,0.4,53.73,113.37,28.6,7.47,13589.0
1834,300405,科隆股份,化工原料,辽宁,115.78,1.33,1.52,181346.25,121163.32,34704.15,52930.28,3.48,0.034,6.26,1.28,20141030,23286.95,1.53,16.3,-63.38,15.51,1.0,8520.0
1835,300539,横河模具,塑料,浙江,113.02,0.61,2.09,79405.68,37477.51,22589.78,1255.25,0.06,0.035,1.81,4.42,20160830,14276.49,0.68,17.4,-53.72,20.46,3.03,12855.0
1836,600153,建发股份,商贸代理,福建,9.65,28.35,28.35,22602054.0,19804398.0,140335.38,245516.55,0.87,0.418,8.73,0.93,19980616,1825115.38,6.44,26.13,26.94,4.89,1.03,92826.0
1837,002736,国信证券,证券,深圳,29.08,82.0,82.0,20848516.0,0.0,145571.27,676894.88,0.83,0.12,5.64,1.45,20141229,1622843.13,1.98,-25.3,-42.5,0.0,28.51,111575.0
1838,600131,岷江水电,水力发电,四川,25.3,4.08,5.04,253387.42,32202.99,139152.67,9714.3,0.19,0.165,2.4,3.47,19980402,44511.98,0.88,39.6,120.71,15.94,16.55,42328.0
1839,603161,科华控股,汽车配件,江苏,23.45,0.33,1.33,276661.81,142780.36,82482.31,71531.7,5.36,0.38,8.92,1.9,20180105,30407.48,2.28,53.07,-16.1,24.13,7.8,19203.0
1840,300625,三雄极光,半导体,广东,25.52,0.92,2.8,264674.81,215087.3,27999.97,120833.67,4.32,0.336,7.16,2.4,20170317,40956.35,1.46,11.77,6.15,31.38,8.86,35401.0
1841,002040,南 京 港,港口,江苏,27.08,3.07,3.72,469360.31,68905.18,228279.27,165035.59,4.43,0.159,6.61,1.3,20050325,37703.87,1.01,7.46,28.31,47.75,17.12,30375.0
1842,300705,九典制药,化学制药,湖南,73.22,0.59,2.35,82982.11,49117.37,21205.53,27878.63,1.19,0.11900000000000001,2.87,6.06,20171010,14093.11,0.6,67.66,13.54,57.52,7.74,28545.0
1843,600273,嘉化能源,化工原料,浙江,10.79,14.14,14.33,858171.19,318317.53,394325.44,292793.22,2.04,0.406,4.68,1.87,20030627,200939.05,1.4,5.96,26.72,30.99,20.6,34417.0
1844,002763,汇洁股份,服饰,深圳,9.65,1.82,3.89,225550.2,159442.38,48753.81,62929.46,1.62,0.462,4.69,1.9,20150610,71498.92,1.84,11.09,1.3,70.08,15.62,18386.0
1845,300676,华大基因,医疗保健,深圳,69.02,2.47,4.0,524001.44,367646.03,76608.93,296825.59,7.42,0.519,10.58,6.78,20170714,77176.18,1.93,28.44,8.73,54.55,18.21,33283.0
1846,600827,百联股份,超市连锁,上海,13.56,15.43,17.84,4387870.5,1810197.25,1399689.88,292201.28,1.64,0.331,9.01,1.0,19940204,788620.44,4.42,0.81,-6.61,21.33,2.38,101744.0
1847,002713,东易日盛,装修装饰,北京,217.58,0.77,2.63,322942.91,169048.06,56817.66,61720.82,2.35,0.042,3.69,4.92,20140219,1026.7,0.04,21.47,242.86,36.04,0.61,11849.0
1848,600976,健民集团,中成药,湖北,24.59,1.53,1.53,187138.91,130151.71,23404.99,30183.5,1.97,0.38,7.28,2.53,20040419,51453.43,3.35,-27.13,19.37,39.51,5.35,7878.0
1849,600262,北方股份,汽车整车,内蒙,23.21,1.7,1.7,223514.05,172238.56,29029.65,40393.1,2.38,0.40700000000000003,6.52,2.9,20000630,16934.5,1.0,130.52,224.35,21.58,11.15,9725.0
1850,000584,哈工智能,化纤,江苏,44.55,6.11,6.13,406056.34,268998.53,40119.75,67523.8,1.1,0.106,2.68,3.53,19951128,27613.61,0.45,110.96,64.07,29.39,5.46,31656.0
1851,300423,鲁亿通,电气设备,山东,13.74,1.09,2.91,489047.25,312795.44,15916.88,199553.27,6.85,0.78,8.95,2.18,20150217,39512.23,1.36,944.84,1982.43,34.75,16.32,10676.0
1852,600650,锦江投资,公共交通,上海,16.78,3.91,5.52,439910.94,129528.21,95802.93,34449.19,0.62,0.294,5.81,1.7,19930607,133301.3,2.42,-4.26,25.19,18.59,14.23,77064.0
1853,300038,梅泰诺,通信设备,北京,16.23,4.1,11.72,1240319.5,453143.56,66800.81,796634.69,6.8,0.308,8.7,1.15,20100108,110156.26,0.94,109.56,106.21,32.35,18.06,45147.0
1854,002317,众生药业,中成药,广东,14.94,7.79,8.14,487731.94,240033.2,44416.43,142446.09,1.75,0.337,4.71,2.14,20091211,140783.45,1.73,24.28,10.75,60.44,22.97,29936.0
1855,300017,网宿科技,电信运营,上海,27.34,19.23,24.33,1113757.75,613630.81,170298.25,227806.63,0.94,0.185,3.41,2.96,20091030,337204.0,1.39,25.29,8.04,35.0,14.69,109000.0
1856,300115,长盈精密,元器件,深圳,50.73,9.06,9.1,989392.88,524685.31,323932.09,128342.32,1.41,0.1,4.89,2.08,20100902,208507.05,2.29,-1.99,-74.11,22.01,2.52,48031.0
1857,000096,广聚能源,石油贸易,深圳,33.44,5.11,5.28,264110.75,152095.75,6756.75,35133.7,0.67,0.153,4.64,2.2,20000724,120432.82,2.28,56.08,-16.41,9.63,9.84,32877.0
1858,002508,老板电器,家用电器,浙江,15.14,9.35,9.49,860541.13,732183.13,81669.78,40112.0,0.42,0.696,5.51,3.82,20101123,341037.09,3.59,9.35,10.47,53.42,18.88,64865.0
1859,000688,国城矿业,铅锌,重庆,24.49,11.37,11.37,258805.05,120117.88,74566.75,18883.17,0.17,0.225,2.03,5.43,19970120,75769.3,0.67,7.82,6.07,58.48,37.26,25927.0
1860,002346,柘中股份,电气设备,上海,56.32,3.92,4.42,250718.22,68367.93,34132.9,52081.5,1.18,0.099,4.74,2.35,20100128,78297.93,1.77,113.88,7.17,20.99,14.96,32000.0
1861,603199,九华旅游,旅游景点,安徽,20.46,1.11,1.11,121833.45,32223.0,62659.28,33329.37,3.01,0.544,9.65,2.31,20150326,55638.55,5.03,0.82,1.19,51.6,24.44,12028.0
1862,002212,南洋股份,电气设备,广东,625.63,6.42,11.47,959416.81,353839.91,64152.0,561731.94,4.9,0.009000000000000001,6.94,1.61,20080201,109056.36,0.95,50.84,187.54,14.9,0.37,13950.0
1863,603319,湘油泵,汽车配件,湖南,16.83,0.57,0.81,127832.67,67646.52,39423.12,20237.7,2.5,0.691,8.84,2.63,20161130,38009.15,4.7,20.42,34.6,32.16,12.26,9039.0
1864,603709,中源家居,家居用品,浙江,38.06,0.2,0.8,84176.74,63208.33,16098.92,34203.35,4.28,0.34,6.74,3.48,20180208,10082.87,1.26,2.82,-38.27,23.23,6.15,11777.0
1865,002202,金风科技,电气设备,新疆,13.86,28.55,35.56,7482093.0,3166118.25,1918606.0,817156.31,2.3,0.42,6.05,1.97,20071226,890291.69,2.5,12.1,35.05,31.18,13.87,110690.0
1866,000651,格力电器,家用电器,广东,8.58,59.7,60.16,21906676.0,17153112.0,1715247.63,10388.05,0.02,2.129,13.02,2.81,19961118,6854627.0,11.39,31.5,35.48,30.03,14.08,459959.0
1867,300485,赛升药业,生物制药,北京,22.29,2.47,4.8,250523.84,168281.84,6485.85,79049.53,1.65,0.275,4.98,2.46,20150626,100768.05,2.1,117.02,25.16,85.78,23.0,21022.0
1868,300427,红相股份,电气设备,福建,17.93,2.39,3.53,315767.63,163114.41,22489.67,108211.8,3.07,0.344,5.58,2.21,20150217,49403.73,1.4,357.1,746.08,43.65,19.26,15221.0
1869,600771,广誉远,中成药,青海,45.96,3.02,3.53,259006.47,183593.13,5337.66,175379.02,4.97,0.409,5.83,6.44,19961105,-7844.15,-0.22,30.04,83.35,82.37,22.02,15527.0
1870,002843,泰嘉股份,钢加工,湖南,28.65,0.84,1.42,76229.68,43336.12,22434.65,20345.1,1.44,0.225,4.43,2.91,20170120,25876.46,1.83,22.99,45.46,41.93,17.33,18215.0
1871,603928,兴业股份,化工原料,江苏,17.88,0.63,2.02,143266.88,94863.13,23033.0,54826.28,2.72,0.38799999999999996,5.81,2.38,20161212,36167.78,1.79,45.49,61.64,22.09,10.34,21580.0
1872,603229,奥翔药业,化学制药,浙江,47.76,0.54,1.6,76626.81,51779.03,16282.2,22864.82,1.43,0.14800000000000002,3.61,3.93,20170509,17010.84,1.06,28.23,-3.45,44.04,20.44,13196.0
1873,300404,博济医药,医疗保健,广东,167.99,0.85,1.34,59884.76,28753.8,12961.73,17443.48,1.3,0.043,3.05,4.72,20150424,10018.26,0.75,40.13,1149.63,46.52,7.51,11936.0
1874,603041,美思德,化工原料,江苏,33.84,0.47,1.01,79046.18,60562.91,13587.99,32394.85,3.21,0.215,7.08,2.05,20170330,26306.1,2.61,0.56,-27.39,26.72,13.69,9974.0
1875,002757,南兴装备,家居用品,广东,24.09,0.97,1.31,190457.2,76704.8,42197.7,99523.46,7.57,0.67,11.8,2.47,20150527,41422.67,3.15,58.16,48.28,29.14,14.17,9701.0
1876,603909,合诚股份,建筑施工,福建,237.75,0.25,1.03,101709.74,65805.96,12769.65,25832.65,2.52,0.062,6.15,4.76,20160628,28599.2,2.79,24.39,-78.47,39.41,3.25,7899.0
1877,603676,卫信康,化学制药,西藏,54.75,0.67,4.23,107299.76,69884.5,12929.23,25683.25,0.61,0.134,2.08,7.04,20170721,17121.78,0.4,58.87,-12.68,44.65,18.86,31689.0
1878,002728,特一药业,中成药,广东,20.25,1.19,2.0,190231.44,74914.35,31689.72,23793.85,1.19,0.379,4.77,3.21,20140731,44813.96,2.24,27.75,39.64,55.54,18.29,19749.0
1879,603926,铁流股份,汽车配件,浙江,21.08,0.65,1.24,137005.7,99392.9,23818.51,61645.68,4.98,0.38,8.71,1.78,20170510,31148.39,2.52,-0.11,-15.06,29.61,11.32,14371.0
1880,300439,美康生物,医疗保健,浙江,21.43,2.01,3.47,451295.16,238458.91,38827.73,59602.05,1.72,0.368,5.12,3.08,20150422,82602.5,2.38,33.23,31.06,35.18,8.75,19356.0
1881,603380,易德龙,元器件,江苏,24.86,0.48,1.6,95048.57,74110.86,19038.57,36692.18,2.29,0.32299999999999995,4.46,3.6,20170622,16319.11,1.02,8.91,34.48,26.41,11.77,14616.0
1882,300024,机器人,专用机械,辽宁,59.6,15.14,15.6,923022.69,646102.56,118327.17,265032.78,1.7,0.136,3.87,4.21,20091030,167403.81,1.07,19.88,20.42,33.94,17.3,148953.0
1883,603165,荣晟环保,造纸,浙江,12.1,0.44,1.8,139801.88,80690.22,44569.3,33882.55,1.88,0.682,6.19,2.67,20170117,57423.05,3.19,9.24,-32.97,16.41,12.26,17087.0
1884,002192,融捷股份,专用机械,广东,0.0,2.37,2.6,117772.55,39498.46,14551.57,51093.65,1.97,-0.012,2.95,5.64,20071205,-1937.18,-0.07,101.45,-600.25,16.36,-1.65,24013.0
1885,603158,腾龙股份,汽车配件,江苏,33.7,2.17,2.19,156939.8,87169.71,38853.34,28967.85,1.33,0.26,4.64,3.66,20150320,49633.81,2.27,17.45,-16.56,30.51,10.68,7907.0
1886,603788,宁波高发,汽车配件,浙江,12.85,2.29,2.3,223672.91,194381.3,15559.92,116161.32,5.05,0.6779999999999999,7.99,2.18,20150120,38354.9,1.67,25.08,32.18,33.35,21.15,8358.0
1887,300606,金太阳,矿物制品,广东,28.59,0.33,0.89,66065.9,46310.4,14986.1,17100.35,1.92,0.313,5.43,3.3,20170208,20215.13,2.27,57.62,7.7,33.11,14.51,7076.0
1888,300244,迪安诊断,医疗保健,浙江,24.77,3.57,5.51,909581.69,469821.5,77707.9,70551.96,1.28,0.37,4.52,4.06,20110719,118874.97,2.16,27.42,12.7,33.56,6.91,37936.0
1889,300648,星云股份,电器仪表,福建,85.99,0.54,1.35,66532.43,49805.6,8309.28,22553.72,1.67,0.2,3.88,5.21,20170425,14837.32,1.1,39.26,-22.36,46.72,10.35,12497.0
1890,603737,三棵树,染料涂料,福建,47.35,0.42,1.33,245658.3,139443.55,49222.18,37590.96,2.83,0.445,8.57,4.91,20160603,64318.76,4.84,31.59,46.27,41.06,4.46,7197.0
1891,002690,美亚光电,专用机械,安徽,43.15,3.27,6.76,236178.77,204658.52,21518.71,39673.51,0.59,0.251,3.0,7.22,20120731,60534.75,0.9,9.5,19.74,53.86,34.52,18919.0
1892,300518,盛讯达,软件服务,深圳,1210.4,0.47,0.93,148337.88,58416.91,10842.0,49044.05,5.25,0.019,11.65,3.96,20160624,45732.6,4.9,87.18,-96.02,23.8,0.97,13226.0
1893,603203,快克股份,专用机械,江苏,25.59,0.53,1.58,94319.36,78956.06,9028.15,37521.01,2.37,0.46,4.81,4.83,20161108,22869.8,1.44,25.19,21.57,55.63,34.9,9393.0
1894,603396,金辰股份,专用机械,辽宁,23.35,0.19,0.76,166431.23,142606.11,15622.67,45521.01,6.02,0.598,11.23,2.48,20171018,28584.34,3.78,22.87,26.55,37.34,12.64,10936.0
1895,002896,中大力德,机械基件,浙江,35.42,0.34,0.8,86789.35,48155.62,29534.22,32320.94,4.04,0.451,6.92,4.62,20170829,13725.87,1.72,18.27,25.77,29.91,12.98,12084.0
1896,603579,荣泰健康,医疗保健,上海,24.05,0.51,1.4,233564.92,177641.16,38061.28,73140.72,5.22,1.0090000000000001,10.22,4.75,20170111,51054.98,3.65,50.41,27.03,34.23,11.43,4386.0
1897,603997,继峰股份,汽车配件,浙江,23.89,6.3,6.38,228998.05,160414.38,46294.39,24442.73,0.38,0.228,2.67,4.08,20150302,73542.68,1.15,22.42,3.93,32.09,13.69,19260.0
1898,603993,洛阳钼业,小金属,河南,15.49,176.66,215.99,10091621.0,3885695.25,2341677.25,2758279.5,1.28,0.145,1.83,2.45,20121009,736707.63,0.34,20.63,273.89,43.46,22.21,280876.0
1899,603869,新智认知,旅游服务,广西,23.01,2.68,3.49,642824.25,399779.81,83956.6,269906.44,7.74,0.387,10.88,1.64,20150326,68618.65,1.97,33.37,54.79,38.81,11.27,18055.0
1900,603838,四通股份,陶瓷,广东,37.24,2.67,2.67,84983.86,40273.87,18663.6,13989.55,0.52,0.135,2.67,3.76,20150701,27550.25,1.03,-13.45,29.68,33.33,18.62,20674.0
1901,603789,星光农机,农用机械,浙江,0.0,2.6,2.6,153484.31,81228.55,34814.4,51883.65,2.0,-0.049,4.13,2.94,20150427,22312.34,0.86,-28.82,-132.16,17.98,-4.47,21032.0
1902,603686,龙马环卫,专用机械,福建,17.82,2.7,2.99,381596.06,315243.53,54918.96,103633.97,3.47,0.46,7.42,2.18,20150126,78604.6,2.63,9.82,6.41,24.99,8.42,17461.0
1903,603667,五洲新春,机械基件,浙江,21.38,1.13,2.63,181119.86,101308.42,52550.18,50735.51,1.93,0.217,4.62,2.01,20161025,40286.21,1.53,12.38,6.21,22.11,8.91,18879.0
1904,603603,博天环境,环境保护,北京,33.3,2.35,4.02,957313.19,444449.81,7665.27,29792.47,0.74,0.23600000000000002,3.41,4.6,20170217,61530.36,1.53,68.87,-22.29,19.15,5.8,22136.0
1905,603538,美诺华,化学制药,浙江,22.59,0.89,1.44,202741.66,95555.7,40218.96,50696.32,3.52,0.313,8.05,1.75,20170407,52286.05,3.63,14.9,37.21,27.65,12.94,11346.0
1906,603501,韦尔股份,半导体,上海,55.09,1.37,4.56,341799.5,290526.22,19219.99,102949.15,2.26,0.342,3.17,11.88,20170504,63778.38,1.4,107.26,164.9,28.13,8.22,17053.0
1907,603386,广东骏亚,元器件,广东,58.61,0.51,2.02,128732.4,66326.06,42003.7,24305.42,1.2,0.2,3.1,7.57,20170912,16772.59,0.83,21.6,44.64,19.46,7.49,31746.0
1908,603366,日出东方,家用电器,江苏,0.0,8.0,8.0,610587.81,204765.19,121232.11,180837.0,2.26,-0.02,4.41,0.93,20120521,72269.45,0.9,19.07,-120.53,36.45,-1.12,42598.0
1909,603360,百傲化学,化工原料,辽宁,18.17,0.78,1.87,84969.25,47301.23,20694.89,32298.44,1.73,0.33799999999999997,4.02,3.05,20170206,24543.93,1.31,31.96,15.53,42.48,25.03,11111.0
1910,603326,我乐家居,家居用品,江苏,52.8,0.64,2.26,111600.81,52517.66,34175.65,34741.85,1.54,0.08800000000000001,3.28,2.84,20170616,16482.36,0.73,26.42,60.56,34.71,4.65,10035.0
1911,603308,应流股份,专用机械,安徽,40.09,4.0,4.34,712757.69,293755.88,314216.97,156856.63,3.62,0.131,6.57,1.6,20140122,74535.35,1.72,13.98,1.65,34.12,6.9,31702.0
1912,603238,诺邦股份,纺织,浙江,38.29,0.3,1.2,139032.55,70259.71,41302.56,32785.35,2.73,0.205,6.6,2.38,20170222,30716.3,2.56,76.48,17.17,23.86,5.86,15376.0
1913,603226,菲林格尔,家居用品,上海,22.23,0.28,1.16,101064.56,50900.94,27921.46,37235.32,3.2,0.37,6.45,2.55,20170615,28954.96,2.49,9.42,29.57,30.77,10.79,7835.0
